parcial,parti,edad,edad2,escolaridad,casada,N(0_5),N(6_17),D[2_5],D[6_9],D[10_49],D[50_199],D[200+],D[minas],D[manu],D[EGA],D[constru],D[comercio],D[transporte],D[serv fin],D[servicios],Log_salario,nlingreso,N(18+),mujer,horas
0,1,51,2601,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.649854562979596,0,2,1
0,1,49,2401,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.609032570443146,0,3,1
0,1,24,576,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.172101654691699,0,4,1
0,1,48,2304,12,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,5.908713581662818,0,4,1
0,1,23,529,12,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.763554934958542,0,1,1
0,1,33,1089,7,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,7.021245915460056,5228,2,1
0,1,28,784,10,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.307896089525909,87064,7,1
0,1,55,3025,12,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.868915474873794,315280,2,1
0,1,25,625,10,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,6.516694858413155,4126,3,1
0,1,30,900,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,6.111229728126772,4126,3,1
0,1,37,1369,13,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,6.93790837061817,8028,2,1
1,1,50,2500,12,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,7.94550484248946,124642,4,1
0,1,25,625,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.1974195605587,0,2,1
1,1,53,2809,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.664571009780432,0,4,1
0,1,73,5329,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.070036020115316,78820,3,1
1,1,54,2916,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.887714548341606,84450,3,1
0,1,30,900,12,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.510420276815522,0,2,1
0,1,47,2209,13,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7.518060813492481,0,2,1
1,1,39,1521,8,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.3577181775873415,0,4,1
0,1,18,324,12,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7.2255904188125255,0,4,1
0,1,37,1369,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.041048605771238,0,2,1
0,1,31,961,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.309299632359163,0,1,1
0,1,40,1600,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.93790837061817,0,2,1
0,1,27,729,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.705764675464152,0,2,1
0,1,38,1444,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,6.175768283917809,0,3,1
1,1,47,2209,10,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7.3577181775873415,18004,1,1
0,1,60,3600,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.817273081377034,0,2,1
1,1,50,2500,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.475501241583805,4126,2,1
1,1,70,4900,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.32809873490011,0,1,1
0,1,53,2809,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6.699016380707659,4014,3,1
0,1,48,2304,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6.3989118393904345,4014,3,1
0,1,61,3721,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.104955205903714,4126,2,1
1,1,75,5625,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37688885655942,0,1,1
1,1,40,1600,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.3577181775873415,0,2,1
1,1,46,2116,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6.441427397889299,13878,2,1
1,1,48,2304,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.763183243185384,0,1,1
1,1,42,1764,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6.97427599053162,10104,2,1
1,1,37,1369,5,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,5.888086204535335,12378,2,1
0,1,36,1296,2,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,6.08045806876695,20630,2,1
0,1,30,900,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.134574546566652,0,2,1
0,1,24,576,14,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,6.543493024058359,0,4,1
0,1,18,324,12,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,6.147597382594677,0,4,1
0,1,42,1764,12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.1974195605587,0,8,1
0,1,27,729,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.866063300809624,0,8,1
0,1,29,841,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.278276635907505,8252,1,1
0,1,42,1764,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.683741693003523,20630,2,1
0,1,32,1024,8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.175768283917809,51229,3,1
0,1,46,2116,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.384008793897675,0,3,1
1,1,68,4624,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.153745373261406,44186,2,1
1,1,34,1156,8,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,6.581233398956666,24756,2,1
0,1,45,2025,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5.683741693003523,4126,2,1
1,1,38,1444,12,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,6.175768283917809,20630,2,1
0,1,55,3025,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.912583258476169,73190,2,1
0,1,40,1600,12,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6.222738219242284,0,2,1
0,1,35,1225,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.851160259012299,0,3,1
0,1,30,900,12,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,7.274380593377997,12042,2,1
0,1,49,2401,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.194939051698161,0,1,1
1,1,31,961,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.175768283917809,19391,1,1
0,1,37,1369,11,1,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,6.5995824713422335,0,1,1
0,1,25,625,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.140849161149515,0,2,1
0,1,35,1225,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.789102218863779,12378,2,1
0,1,38,1444,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5.866063300809624,0,2,1
0,1,48,2304,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.594129574698452,0,2,1
1,1,66,4356,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1945673779840895,48312,2,1
0,1,57,3249,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.14047753869932,44186,3,1
0,1,53,2809,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.46059819270146,0,2,1
0,1,46,2116,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6.153745373261406,16504,2,1
0,1,55,3025,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.949772498085266,8252,3,1
0,1,30,900,12,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.293551266438878,47103,3,1
0,1,43,1849,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.124125930574174,0,2,1
0,1,36,1296,12,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,6.811757066537631,60354,2,1
0,1,37,1369,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.990594478435479,4126,2,1
